epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,3.3848141008807766,0.6888433981576254,0.6511389328351551,0.6547533539083212,0.652566828183944,1.3409727104008198,0.7714285714285715,0.743891630116959,0.7674425758818704,0.747874370712284
2,0.7156843706484763,0.7758444216990789,0.7412233838891951,0.7574435094130166,0.7471834510594202,0.4661891981959343,0.8163265306122449,0.8073803450324748,0.7866130024610336,0.79525677642116
3,0.5451832788605844,0.789150460593654,0.7598124275384577,0.7561724359609543,0.7579510445155906,0.45171329751610756,0.7795918367346939,0.7859589652096342,0.7775533223954061,0.7721283371985976
4,0.486707228806711,0.8157625383828045,0.7944701555122927,0.7984647304910204,0.7961558074775087,0.4452088475227356,0.8163265306122449,0.8119775983940889,0.7747231337161608,0.7903196492231137
5,0.49781160777614963,0.81985670419652,0.8080481347254087,0.7969405581025897,0.8015349219655832,0.39784660935401917,0.8122448979591836,0.790962666436789,0.8027122641509434,0.7954596573017625
6,0.4026674570575837,0.8372569089048106,0.8154679749033752,0.826961793681368,0.8205208969014417,0.3370283953845501,0.8326530612244898,0.8236681463338089,0.8612028301886792,0.8332572751322751
7,0.4289541951110286,0.8167860798362334,0.799399327723709,0.7954289933320605,0.7965218377927189,0.3321363478899002,0.8285714285714286,0.8186046682660932,0.8471698113207546,0.8274458633154285
8,0.37675443772346745,0.8311156601842374,0.8175027883654645,0.8132433560270456,0.8150163504866128,0.32332626916468143,0.8408163265306122,0.8277459548113877,0.8581367924528303,0.8374175824175825
9,0.3714479097435551,0.8382804503582395,0.8205740662496593,0.8222448125492926,0.8205113335265916,0.32681579142808914,0.8326530612244898,0.8167889820459564,0.8417452830188679,0.8258400534947061
10,0.3558700848971644,0.8648925281473899,0.8514805310726229,0.8518146510992796,0.8515546839797636,0.316439813002944,0.8693877551020408,0.8552064765300059,0.8715699343724365,0.8620355966219684
11,0.37181264402404907,0.8331627430910952,0.8184497248522549,0.8211144368906151,0.81946570314308,0.31327016465365887,0.8612244897959184,0.8469558774996919,0.8583521328958164,0.8520625380458304
12,0.3389440529769467,0.842374616171955,0.8291872996613827,0.8322006818586449,0.830357744264771,0.3095864485949278,0.8448979591836735,0.8283378992141879,0.8488207547169812,0.8369106263194933
13,0.37260041890605805,0.8372569089048106,0.8212947188068094,0.8214282779605143,0.821349874377295,0.3129419554024935,0.8571428571428571,0.8435071301247772,0.8567114438063986,0.8490661341086099
14,0.37464040229397433,0.8536335721596725,0.8432132065174119,0.8404690235258956,0.8417468911832076,0.30562257021665573,0.8571428571428571,0.8440177468551061,0.8777122641509434,0.8558459958729501
15,0.3675264543102634,0.8628454452405322,0.8529503244202773,0.8549530013783793,0.8536336276917466,0.3108707647770643,0.8775510204081632,0.862496047369997,0.8817216981132076,0.870726847440007
16,0.3643737882375717,0.8648925281473899,0.852603218566302,0.8569767254511957,0.8542848365125613,0.30096820555627346,0.8653061224489796,0.8516424584531623,0.8646123872026251,0.8577862861319537
17,0.3565172899153925,0.8485158648925282,0.8337474633027816,0.8418685295328414,0.837445664422772,0.3081520516425371,0.8571428571428571,0.8399534389525186,0.8582547169811321,0.8479488643985829
18,0.3914812860950347,0.8464687819856704,0.8324697157154405,0.8328636089366662,0.8323752086900158,0.3076299112290144,0.8734693877551021,0.8579373889043057,0.8879716981132075,0.8704702162793687
19,0.3789344535719964,0.8444216990788127,0.8305941031073446,0.8369242688991414,0.8329720165571689,0.31801255606114864,0.8489795918367347,0.8359766113892365,0.8558859721082855,0.8436589581050589
20,0.3696404661863081,0.8515864892528148,0.8426980555116771,0.8350091596559449,0.8387292193123145,0.3185156099498272,0.8612244897959184,0.8478077335152423,0.8738207547169812,0.8571856579743123
21,0.3757167795012074,0.8464687819856704,0.8325650474074326,0.8295171926822646,0.8306305469556243,0.30745520256459713,0.8408163265306122,0.8264619811135157,0.8472774815422478,0.8349515372470906
22,0.4643715370085932,0.8352098259979529,0.8203784995071641,0.8176527998981724,0.8188749525266664,0.30269842222332954,0.8612244897959184,0.8457993161859141,0.8668632075471698,0.8551109333517487
23,0.38891657369752086,0.8413510747185261,0.8277494437305156,0.8312336815936028,0.8291867764414507,0.3083537835627794,0.8653061224489796,0.8518996064609419,0.8739284249384741,0.8613086977602689
24,0.38042060213704265,0.8659160696008188,0.8539262268787892,0.8504311966441984,0.8515290396957449,0.31179601699113846,0.8489795918367347,0.8370497135024222,0.8597774815422478,0.8452647265858202
25,0.3573310927998635,0.8464687819856704,0.83307647714366,0.834877887366039,0.8338263077567003,0.3059465140104294,0.8653061224489796,0.8500618429189858,0.867688679245283,0.8582073408453382
26,0.3745101560508051,0.8597748208802457,0.8535800028622266,0.8448240089324772,0.84878005211519,0.3053726889193058,0.8530612244897959,0.8385807780559033,0.8582444626743232,0.8461342056298113
27,0.3520993398081872,0.8536335721596725,0.8417777676315001,0.8475525109299588,0.8442686207516747,0.30908096581697464,0.8612244897959184,0.8436504891194088,0.8722877358490566,0.8550617604178519
28,0.3729499655385171,0.8382804503582395,0.8208956564762456,0.8223921363910633,0.8216015649652993,0.31102557480335236,0.8653061224489796,0.8489765199665543,0.8590801886792453,0.8532468548388039
29,0.37429407959984196,0.8403275332650972,0.8292215939764063,0.8180434547934324,0.8233317716867518,0.30915926210582256,0.8571428571428571,0.8420949074074073,0.8645047169811322,0.8517935565546659
30,0.384064327805273,0.849539406345957,0.8381562969842993,0.8385605000511555,0.8382638146192413,0.3048984929919243,0.8612244897959184,0.8469571351267781,0.8692216981132076,0.8566952025439901
