epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1
1,5.402815474617865,0.7205731832139202,0.6837044034196944,0.6904522670752664,0.6866713450950434,2.8018556237220764,0.7428571428571429,0.7792921104675092,0.6632844544708778,0.6773491058083588
2,1.1227071453486719,0.7635619242579325,0.7388322490205022,0.7534410740884854,0.7437999435804896,1.8104913830757141,0.8204081632653061,0.8172540582933144,0.8183962264150944,0.7984071484071484
3,0.9323038497278767,0.8014329580348004,0.7783025531688358,0.7836574659251937,0.776943380013097,1.1039790734648705,0.8204081632653061,0.8005886287992192,0.822267227235439,0.8057161550809033
4,0.6754534494492316,0.8259979529170931,0.8032607129777644,0.8224371290722002,0.8090007933106947,0.5312640573829412,0.8163265306122449,0.7998417577413478,0.8074087366694012,0.7983343975136008
5,0.5402565785954075,0.8403275332650972,0.8228354162563087,0.8357649319712273,0.8276862518812012,0.5923816114664078,0.8448979591836735,0.8407114624505928,0.8139920016406891,0.8183142701525055
6,0.5318122323482267,0.8403275332650972,0.8283882406103156,0.83207601547716,0.8288242709226112,0.3336012680083513,0.8775510204081632,0.8622984730167575,0.8840699343724364,0.869481828747998
7,0.5039460937823018,0.857727737973388,0.842092758301525,0.8425953607188518,0.8417985842746505,0.31308324076235294,0.9020408163265307,0.8855177488583097,0.9068191140278916,0.894051829396657
8,0.3631008700017006,0.8669396110542477,0.8522174015405226,0.8615529886499216,0.8551481100234742,0.30062028020620346,0.8938775510204081,0.8748422368009997,0.8950369155045119,0.8824043075549604
9,0.3678956286561105,0.8607983623336745,0.8500088327258801,0.8549658909557862,0.8506285633798614,0.3225841633975506,0.8979591836734694,0.8798605098605099,0.8965801886792453,0.8861567605967322
10,0.33299305746632235,0.8751279426816786,0.8615151885054028,0.8639834191698629,0.8623267744791066,0.30238379910588264,0.8938775510204081,0.8784940607603852,0.8911454060705496,0.8836229686049264
11,0.3282567180933491,0.872057318321392,0.8573411995500009,0.8684825664437575,0.8620247191301762,0.3175708334892988,0.8979591836734694,0.8796168665506645,0.898938679245283,0.8873944392571843
12,0.4672302959426757,0.8679631525076765,0.8513328104373109,0.8559168598089281,0.8533902884176705,0.31018316745758057,0.889795918367347,0.8722365973491732,0.8841776045939294,0.8771127365847863
13,0.29816137398442916,0.8761514841351075,0.8649668901296378,0.8668749944615097,0.865621637682776,0.2981328871101141,0.8938775510204081,0.8758897922312556,0.8903301886792453,0.8812046026609133
14,0.4054794446114571,0.8730808597748209,0.8612862217304995,0.8649793807041415,0.8624494338615621,0.31338358484208584,0.8979591836734694,0.8817621453850375,0.8887971698113207,0.8834265853376737
15,0.30709596266669614,0.8843398157625384,0.8710647015131058,0.8776058496124668,0.873336124195143,0.29318187199532986,0.8979591836734694,0.8798605098605099,0.8965801886792453,0.8861567605967322
16,0.39100565689225353,0.8966223132036848,0.8880702082033333,0.8870845225982489,0.8873239410271834,0.30090401507914066,0.9061224489795918,0.8929135548917102,0.9012971698113208,0.8959730269912584
17,0.3033627524010597,0.8884339815762539,0.8792788649356067,0.8788290906483698,0.8786506522426021,0.3069966025650501,0.8938775510204081,0.8805042016806722,0.8911454060705496,0.8848087692619417
18,0.3799774300667547,0.8689866939611054,0.8567078323717197,0.8547959297936942,0.8547028731256011,0.3129701893776655,0.8857142857142857,0.8693226381461676,0.8833521328958163,0.8749201662448585
19,0.29856331718544804,0.8884339815762539,0.8789591881514504,0.8783295389639841,0.8783664554017349,0.3009267207235098,0.8979591836734694,0.8832136813449583,0.8935038966365874,0.8871793237113395
20,0.30831027703900493,0.8915046059365405,0.8801720317512787,0.8833795545523169,0.8813557997607679,0.29835851676762104,0.8979591836734694,0.8815049415992813,0.8965801886792453,0.8873670400428628
21,0.38737153670480173,0.8689866939611054,0.8520468665721603,0.8566213356341229,0.8538273788289543,0.30309267714619637,0.8979591836734694,0.8828833513603461,0.8958623872026251,0.8884209086117341
22,0.2810490612060793,0.8853633572159673,0.8760453631686371,0.8708553966646607,0.8730110096129328,0.2858402617275715,0.8938775510204081,0.8753394950631741,0.8872538966365874,0.8797905891616318
23,0.306135862585037,0.8822927328556807,0.8692285394618902,0.879597772681024,0.8734330092951653,0.293813806027174,0.9061224489795918,0.8910252497225306,0.9012971698113208,0.894706540762366
24,0.33517599634585843,0.8781985670419652,0.8662235567916534,0.8648928191358666,0.8652255345331118,0.3048254493623972,0.9020408163265307,0.8839123035635363,0.8958623872026251,0.8883788876050027
25,0.3127243451533779,0.8679631525076765,0.8556924924974296,0.8569128213432068,0.8555457188046662,0.30136369727551937,0.8979591836734694,0.8792879604672057,0.8935038966365874,0.8847437194583774
26,0.3567286936506148,0.8802456499488229,0.8693251477303613,0.8637687472861397,0.8660594565813687,0.30392045341432095,0.8938775510204081,0.8748704464566684,0.8911454060705496,0.8811520855773642
27,0.3608718240453351,0.8710337768679631,0.8589479011888438,0.8631860779674425,0.8605184658586849,0.30762784369289875,0.8938775510204081,0.8775812286704971,0.8903301886792453,0.8824256352749387
28,0.34232082890887416,0.8751279426816786,0.8600078477264699,0.8632244848801229,0.8613033817744565,0.2956388480961323,0.9061224489795918,0.8883381433381434,0.905188679245283,0.8946933459625859
29,0.31159580859445757,0.8884339815762539,0.873884698757752,0.8814710310775767,0.8766973770607492,0.2874693386256695,0.8938775510204081,0.8784940607603852,0.8911454060705496,0.8836229686049264
30,0.29541279904304013,0.8904810644831116,0.8804404962404481,0.8800139247715926,0.8799132689392062,0.29874473810195923,0.8979591836734694,0.8815049415992813,0.8965801886792453,0.8873670400428628
